State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
Maine,2011,20.8,23.6,33.3,44.7,54.6,62.7,72.7,67.9,62.8,51.4,44.7,33.3,47.7
Maine,2012,26.9,30.5,41.1,47,56.6,63.2,71.3,70.8,59.9,52.9,38,32,49.2
Maine,2013,25.4,28,34.8,44.2,54.1,64.8,71.6,67.7,59.8,51,37.4,24.3,46.9
Maine,2014,21.4,22.1,27,43.3,54.7,64.1,69.8,66.7,60.1,54.5,38.8,33.7,46.4
Maine,2015,21.1,13.8,30.2,44.7,59.5,61.4,69.1,70.3,65.3,49,42.5,37.9,47.1
Maine,2016,27,28.8,37.8,42.7,54.7,63.7,71.2,71.8,63.8,50.4,41.5,28.1,48.5
Maine,2017,29.8,28.7,28.8,46.7,52.9,65,69,67.7,64.6,56.1,38.4,23.3,47.6
Maine,2018,21.9,31.6,34,41.8,57.4,63.5,70.9,72.2,63.6,47.8,35.6,29.7,47.5
Maine,2019,23.4,26,32,44.7,53,62.8,73.1,69,61.1,51.8,35.7,30.8,46.9
Maine,2020,29.8,29.8,39,42.5,54.4,66.2,73.7,71.6,63.4,49.5,42.1,31.2,49.4
Maine,2021,27.8,25.6,34.9,45.7,55.9,68.9,67.3,70.9,63.3,53.9,39.8,32.1,48.8
Maine,2022,20.6,27.7,35.7,44.9,55.7,62.9,72.2,72.1,60.3,51,43.2,31.9,48.2
New Hampshire,1900,20.9,21.5,26.9,43.7,52.6,66.3,70.6,68.4,61.2,53.3,39.2,23.7,45.7
New Hampshire,1901,19.9,16.8,31.6,45.3,55.2,66.9,71.9,68.9,60.6,48.1,30.9,24.3,45
New Hampshire,1902,19.4,23.2,39.3,44.8,55,61.5,65.8,63.8,58.9,47.7,41,22,45.2
New Hampshire,1903,21.8,25.6,39.8,44.6,57.5,58.8,68,61.1,60.8,49.1,34.5,22,45.3
New Hampshire,1904,13.4,15.3,29.8,41.7,60,62.7,68.9,65.2,57.2,45.9,32.2,18.6,42.6
New Hampshire,1905,17.7,17.8,31.6,43.7,55.1,63,70,65.1,58.6,48.1,35.5,28.4,44.6
New Hampshire,1906,28.6,23.5,26.9,43.5,55.3,63.7,69.6,70.1,61.6,49,36.7,21,45.8
New Hampshire,1907,18.5,15.4,32.7,40.5,49.7,63.1,69.5,65,59.4,44.5,36.6,30.7,43.8
New Hampshire,1908,25.6,19.8,33.4,42.4,57.2,66.1,71.6,65.2,61.9,50.4,37.6,24.7,46.3
New Hampshire,1909,23.7,26,31.8,43.8,53.2,65.8,67,65.6,59,47.5,40.8,24.7,45.7
New Hampshire,1910,25.7,21.7,38.4,48.2,54.6,62.2,70.5,65.6,59.1,49.7,36.5,20.6,46.1
New Hampshire,1911,23.8,20,29.1,42.3,61.6,62.7,73.2,66.4,58,47.1,36.2,33.1,46.1
New Hampshire,1912,14,21.1,29.5,44.2,56,62.7,70.2,64.5,58.8,50.9,39.3,31.8,45.3
New Hampshire,1913,31.1,21.6,36.7,46.4,53.2,63.1,70,67.8,58.4,53.1,39.9,29.3,47.6
New Hampshire,1914,19,15.6,31.9,40.4,57,62.9,66.9,66.7,59.2,51.3,35,22.4,44
New Hampshire,1915,25.1,27.9,31.7,48.5,52.6,62,68.2,65.7,63.3,50.3,40,27.7,46.9
New Hampshire,1916,25.8,19.9,26.1,43.1,55.5,60.2,71.7,68.7,59.2,49.6,36,25.4,45.1
New Hampshire,1917,21.4,18.5,31.8,40.9,47.6,63.8,71.4,70,56.1,46.9,33.8,15.7,43.2
New Hampshire,1918,13.3,17.3,31.7,44.4,61,60.9,69.5,68,56.4,50.8,39.1,26.7,44.9
New Hampshire,1919,24.7,26.5,36.7,43.3,56,66.8,71.3,64.7,59.7,48.7,38.1,21.3,46.5
New Hampshire,1920,13.8,20.8,33.8,41.3,54.1,64.9,68.9,71.4,62.2,55,34.7,29.2,45.8
New Hampshire,1921,23.3,25.9,41.1,49.5,57.2,64.9,73.6,65.6,63.3,49.5,34.6,23.2,47.6
New Hampshire,1922,17.8,23.7,34.7,45.3,58.5,66.1,69.5,67.7,60.9,49,38.3,22.9,46.2
New Hampshire,1923,19.7,16.3,27.1,44.1,54.1,66.2,66.3,65.6,61.2,49.7,38.5,33.2,45.2
New Hampshire,1924,23.1,18.8,33.7,42.9,52.4,62.5,69.9,68,58,49,37.6,22.6,44.9
New Hampshire,1925,16.9,30.1,36.5,45.5,52.8,67,68.4,66.6,58.9,42.2,37,27.3,45.8
New Hampshire,1926,22.8,20.9,27.4,39.7,54.1,61,68.1,67,58.2,47.5,37.9,20.5,43.8
New Hampshire,1927,22.5,25.2,36.1,44,51.6,60.7,69.4,63.5,59.8,52.3,42.3,27.8,46.3
New Hampshire,1928,24.9,23,31.2,42,52.5,61,69.8,69.6,56.4,50.1,38.5,31.6,45.9
New Hampshire,1929,20.9,23.3,35.6,43.1,56.7,64.6,68,64.7,60.3,48.1,37.6,25.5,45.7
New Hampshire,1930,23.1,25.6,33.3,43.2,56.8,69.3,68.7,65.7,63.1,47.8,39.3,26.8,46.9
New Hampshire,1931,21.9,25.1,35.7,46.3,56.8,65.6,71.5,67.5,62.8,51.5,42.6,29.1,48
New Hampshire,1932,31.9,24.1,30.4,43.5,56.3,62.7,66.9,69.4,60.7,52,35.4,30,46.9
New Hampshire,1933,31.5,27.6,31.1,42.9,57.7,66.9,69.1,67.4,60.9,48.5,32.9,19.9,46.4
New Hampshire,1934,22.6,12.1,31.6,45.9,58.2,65.5,70.8,64,63.2,46.8,41.2,24.1,45.5
New Hampshire,1935,17.1,22.6,34.4,43.7,53,64.5,71.5,68.8,57.6,48.7,42,23.3,45.6
New Hampshire,1936,21.6,17.5,39.4,43.2,59.1,65.3,68.5,67.1,60.6,49.5,33.5,29.7,46.3
New Hampshire,1937,29.7,28.9,29.1,43.1,57.6,65.6,71.2,72.8,59.8,47.7,38.7,24.7,47.4
New Hampshire,1938,21.1,26.8,35.6,47.6,54.5,67.4,71.1,71.5,58.5,53.9,41.1,28.5,48.1
New Hampshire,1939,21.8,25.4,28.2,40.8,56.7,65.3,70.8,72,60.6,49.5,36.5,27.5,46.3
New Hampshire,1940,18,25.2,30.1,41,55.8,63.9,70.7,67.2,59.4,46.5,38.5,27.2,45.3
New Hampshire,1941,20.2,25.2,29.9,51.4,55.3,65.3,69.9,63.5,59.9,47.8,39.9,28.3,46.4
New Hampshire,1942,19.8,20.9,36.9,46.6,58.8,64.9,68,66.4,60.1,50,36.7,21.4,45.9
New Hampshire,1943,16.9,22.6,29.2,38.4,54.9,67.4,70.5,65.5,57.8,49.2,36.7,21.1,44.2
New Hampshire,1944,22.7,20.7,28.3,39.7,60.3,64,70.3,70.3,60.6,47.3,36.9,22.2,45.3
New Hampshire,1945,15.4,23,40.6,49.1,52,64.8,69.2,66.7,61.4,47.1,38,20.2,45.6
New Hampshire,1946,19.1,18,41.1,42.2,54,63.7,67.9,64,61,51,40.7,25.2,45.7
New Hampshire,1947,21.8,22.2,31.5,41.5,54,61.8,71.9,70.3,59.6,55.1,34.5,21.4,45.5
New Hampshire,1948,14.1,16.3,31,43.8,52.7,61.6,70,69.1,60.2,47.3,42.5,28.9,44.8
New Hampshire,1949,27.7,27,34.9,46.4,55.5,68.4,72.3,69.5,57.8,51.5,35,28,47.8
New Hampshire,1950,27.5,18.6,27.5,41.7,55.6,65.3,69.1,67,55.6,50.6,41.2,28.2,45.7
New Hampshire,1951,25.1,27.3,33.5,45.7,55.8,62.9,69.4,66.4,59,50,34,24.6,46.1
New Hampshire,1952,23.3,24.6,31.8,46.7,53,67.3,72.9,67.9,61.1,46.9,37.9,28.6,46.8
New Hampshire,1953,27.6,27.7,35.3,45,57.2,65.8,69.7,66.4,61.1,50.1,41.1,32.3,48.3
New Hampshire,1954,18.5,29.6,32.7,45.5,53.7,64.4,67.5,64.3,57.5,52.1,38,26.3,45.8
New Hampshire,1955,20.9,25.9,31.5,45.5,59.2,64.4,74.1,71.1,58.6,48.6,36.2,18.2,46.2
New Hampshire,1956,25.6,25.3,25.5,39.8,50.8,65.4,66.2,66.3,54.9,47.5,38.2,27,44.4
New Hampshire,1957,13.5,26.8,34.4,47.6,56.2,67.4,68.2,64.1,61.4,49.3,40.9,32.9,46.9
New Hampshire,1958,23.9,19.4,35.7,45.6,52.5,60,68.9,68,59.7,47.2,37.8,17.7,44.7
New Hampshire,1959,21.2,19,31.1,45.5,59.4,63.4,72.1,70.2,62.6,49.1,38.4,29.3,46.8
New Hampshire,1960,23.2,29.1,27.7,45.2,58.3,65.1,68.5,68,59.7,46.7,39.9,20.8,46
New Hampshire,1961,14.4,24.7,32.4,42.6,53.1,65.4,69.5,68.5,67.1,52.3,39.5,27,46.4
New Hampshire,1962,20.6,17.8,33.9,45.3,54.6,66.4,66.6,67.8,57.7,48,36.1,22.5,44.8
New Hampshire,1963,20.7,18.8,33.5,43.4,55.5,66.4,72,65.5,56.4,53.8,42.3,17.3,45.5
New Hampshire,1964,22.9,22.3,33.6,43.6,58.7,65.6,70.8,62.6,57.3,47.4,37,25.1,45.6
New Hampshire,1965,18.9,22.1,31.9,41.3,57.1,62.5,65.8,66.6,58.8,46.8,34.8,27.2,44.5
New Hampshire,1966,20.4,22.5,34.6,42.1,53.3,66.8,72.2,69.6,57,48,41.5,26.2,46.2
New Hampshire,1967,24.7,17.5,27.1,42,48.8,66.1,70.2,67.2,58.3,49.3,32.7,27.8,44.3
New Hampshire,1968,15.7,17.9,34.8,44.8,51,62,69.3,64.5,61,51.2,34.8,22.5,44.1
New Hampshire,1969,21.9,23.1,28.3,44.3,52.3,63,65.3,68.9,59.7,47.5,38.9,23.6,44.7
New Hampshire,1970,11,22.6,30.7,45.7,57.3,63.1,70.9,68.7,60.6,51,39.3,20.3,45.1
New Hampshire,1971,12.5,23.3,30.4,42,54.1,65.5,68.3,67,61.1,51.9,32.4,26.5,44.6
New Hampshire,1972,22,21.1,27.9,40.2,56.8,62.7,69.3,64,57.5,42.2,31.2,23.4,43.2
New Hampshire,1973,21,20.2,35.5,44.9,52.9,66.9,70.3,72.3,58.8,48.1,36.1,28.8,46.3
New Hampshire,1974,21.4,21.1,31.7,45.7,51.1,62.8,67.5,66.9,58.9,42.4,35.9,26.7,44.3
New Hampshire,1975,21.6,21.4,30.1,40.4,61.3,65,72.9,66.5,56.1,47.6,39.9,21.9,45.4
New Hampshire,1976,10.9,24.7,31.9,46.6,53.6,68.9,66.8,65.3,57.2,45,31.7,16.1,43.2
New Hampshire,1977,10.6,20.4,36.7,45.1,58.2,62.9,69,67.9,58.5,47,39.4,20.9,44.7
New Hampshire,1978,17.5,13.5,28,40.6,57.5,65.2,69.7,69.6,55.8,46.7,35.3,22.6,43.5
New Hampshire,1979,23.2,15.1,37.6,44.2,56.2,63.8,71.2,67.5,59.8,47.4,42.2,29.3,46.5
New Hampshire,1980,22.3,19.1,31.8,44.4,55.6,62.8,70.6,68.4,58.2,45,34.8,19.1,44.3
New Hampshire,1981,12.4,30.8,34.2,47,57.4,66.1,69.9,66.6,58.7,45.2,37.7,25.4,45.9
New Hampshire,1982,10.9,20.7,30.2,41.6,57.2,60.9,69.5,65.4,60.2,47.5,41.7,32.3,44.8
New Hampshire,1983,23,26.1,35.9,45.2,53.1,65.1,70.1,69.2,62.3,48.1,39.4,23.4,46.7
New Hampshire,1984,15.9,30.5,28.1,44.6,52.9,65.9,68.7,69.2,57.7,50.3,38.3,30.3,46
New Hampshire,1985,15.9,25.8,35.7,45.2,56.1,62.2,70.3,66.6,60.5,49.2,38.5,22,45.7
New Hampshire,1986,23,21.3,35.5,48.2,57.5,61.3,67.3,66.1,57.2,47.3,34.1,29,45.7
New Hampshire,1987,19.9,22,34.5,46.8,56.6,64.4,70.5,65,58.7,45.8,36.9,28.1,45.8
New Hampshire,1988,18.5,23.5,33.4,43.9,57.2,62.9,72.6,70.5,57.8,44.9,39.1,23.2,45.6
New Hampshire,1989,25.7,22.6,31.8,41.4,58.2,65,69.5,67.7,60.8,49.1,35.8,11.8,44.9
New Hampshire,1990,28.5,24.6,34.7,45.6,52.8,65.3,70.8,69.8,59.6,51.8,40.1,30.9,47.9
New Hampshire,1991,20.1,28.2,36,47.6,60.2,65.6,69.2,69.9,57.7,50.8,39.7,25.5,47.5
New Hampshire,1992,23.2,26,30.2,42.5,54.9,64,66,67.1,59.7,44.9,35.6,26.4,45
New Hampshire,1993,23.5,15.7,30.5,45.6,56.9,64.9,71.3,70,58.8,45.3,36.4,26.8,45.5
New Hampshire,1994,11.3,16.7,31.8,45.8,54.4,67.9,73.4,66.4,58.2,49.3,41.5,30.6,45.6
New Hampshire,1995,28,20.7,36,41.5,55.1,66.1,73,69.3,56.9,51.9,34.2,22.9,46.3
New Hampshire,1996,21.2,23.4,29.5,43.9,53.7,65.1,68.4,69.3,60.6,46.3,33.4,31.3,45.5
New Hampshire,1997,21.8,28.3,29.9,42.2,51.6,65.9,69.1,68.1,59.8,46.7,36.2,28,45.6
New Hampshire,1998,27.3,30.9,36.8,46.5,59.1,64.3,69.7,69.6,61.2,49.3,38.9,31,48.7
New Hampshire,1999,20.7,27.7,34.5,44.8,57,68.3,71.7,67.1,63.4,46.3,41.9,29.7,47.8
New Hampshire,2000,20,25.4,38.6,45.4,55.2,65.1,67.2,67.4,58.6,49.1,38.4,22.5,46.1
New Hampshire,2001,19.4,23.4,29.4,44,56.4,66.7,66.6,72,60.3,49.2,40.8,32.1,46.7
New Hampshire,2002,28.7,27.7,34.2,46.9,53.4,62.7,70.4,71,63.4,45.4,35.6,24.8,47
New Hampshire,2003,12.6,18.5,31.2,41.1,53.9,64.8,71.5,71,61.6,47.9,40.6,27.9,45.2
New Hampshire,2004,14.2,24.9,35.8,46.5,57.7,62.8,69,69,61.1,48.9,38.9,27.6,46.4
New Hampshire,2005,18.6,23.7,28.6,46.9,51.2,68.4,70.6,70.9,63.2,51,37.9,24,46.3
New Hampshire,2006,28.7,24.6,32.9,47,56.1,66.8,72.6,66.6,59.5,48.6,43.3,33.9,48.4
New Hampshire,2007,25.5,18.8,32,42.5,57.9,65.2,69.5,68.5,61.7,54.1,35.9,23.6,46.3
New Hampshire,2008,23.2,24.4,30.5,46,54.2,66.4,71.1,66.4,61,46.8,37.2,27,46.2
New Hampshire,2009,14.3,24.4,32.9,47.2,55.6,62.9,66.5,69.2,57.7,45.4,41.7,25.2,45.3
New Hampshire,2010,22.9,28.8,39.4,48.7,59.5,66,73.8,69.6,63.1,48.1,38.4,26.4,48.7
New Hampshire,2011,18.3,21.2,32.2,46.1,58.2,64.4,71.9,69.1,63.9,49.4,42.4,31.4,47.4
New Hampshire,2012,25.6,30.1,42,47.3,59.6,64.6,71.6,70.9,59.5,51.8,36,30.8,49.1
New Hampshire,2013,22.8,25.1,32.9,45.2,56.7,66,73.3,66.9,59.6,49,35.1,23.5,46.3
New Hampshire,2014,19.5,19.4,25.6,44.1,56.2,65.3,70.4,66.3,60.1,51.7,35.6,31.3,45.5
New Hampshire,2015,18.3,12.1,27.7,44.5,61.8,63.8,70.8,70.8,65.2,48,42.4,37.7,46.9
New Hampshire,2016,26.9,28.2,39.6,43.8,57.7,66.1,72.5,72.8,64.4,50.7,41.3,27.6,49.3
New Hampshire,2017,28.5,30.1,29.1,49.4,55,66.1,70,67.3,65.4,56.9,38,22.2,48.2
New Hampshire,2018,22,30.9,33.5,41.6,60.7,64.7,73.1,72.8,64.6,46.9,33.3,28.4,47.7
New Hampshire,2019,21.6,24.7,31.2,45.6,54.6,64.2,73.3,68.4,59.8,50.2,33.9,27.1,46.2
New Hampshire,2020,28.2,27.5,37.8,42.6,56.1,67.6,74.5,70,61.6,49.1,41.2,30,48.9
New Hampshire,2021,26.3,23.4,36.6,46.5,57.4,69.5,68.9,72.6,63.2,54.8,38.3,31.5,49.1
New Hampshire,2022,18.5,27.6,36.1,45.5,59.7,64.2,72.3,73.5,60.6,50.2,42,30.5,48.4
Rhode Island,1905,25.3,22.6,36.5,46.8,57,64.5,72.2,68,61.7,52.8,41,34.6,48.6
Rhode Island,1906,34.3,29.6,32.4,47.4,57.6,66.3,70.5,72.3,64.6,53.1,41.8,28.9,49.9
Rhode Island,1907,27.8,21.4,38.2,42.7,51.8,63.1,71.6,68.5,64,49,42.3,35.4,48
Rhode Island,1908,29.9,26.1,37.8,46.5,59.2,68.2,73.1,68.4,63.8,55.3,42.1,32.8,50.3
Rhode Island,1909,29.6,32.8,35.4,46.2,56.2,67.4,70,68.7,62,51.2,45.2,29.5,49.5
Rhode Island,1910,31.5,28.6,41.1,50.9,56.4,65.2,73.5,67.8,62.3,54.3,39.7,26.1,49.8
Rhode Island,1911,31.6,26.2,34.2,44.5,60.8,66,75.1,69.5,62.6,52,40.6,37.8,50.1
Rhode Island,1912,20.7,26.4,34.5,46.5,57.5,66.2,72.2,67.7,62.5,55.6,43.9,37.4,49.3
Rhode Island,1913,38,27.1,40.7,47.7,55.1,65.9,73.3,69.8,60.5,56,45.8,37.2,51.4
Rhode Island,1914,28.7,23.4,35.7,44.5,59.7,66,67.9,70.1,63.5,55.6,40.8,29.2,48.8
Rhode Island,1915,31.8,31.9,34.3,50.4,55.9,64.1,70.1,68.6,66.3,53.8,42.9,31.7,50.2
Rhode Island,1916,32.1,24.6,29.3,44.6,57,62.7,71.4,70.9,63.3,53.9,41.1,31.3,48.5
Rhode Island,1917,29.6,24.9,36,44.6,50.4,65.8,73.6,72.7,59.8,50,37.7,23.3,47.4
Rhode Island,1918,20.3,25.9,36.7,47.2,62,64,71.4,71.8,60.6,54.4,43.3,34,49.3
Rhode Island,1919,32.8,31.6,40.1,46.3,59.3,66.8,73.3,67.9,63,54.8,42.1,27.9,50.5
Rhode Island,1920,20.7,26.3,38.3,45,54.5,64.6,71.4,72.3,65.3,58.5,40.5,34.1,49.3
Rhode Island,1921,31.2,31.5,44.7,51.3,57.5,67.8,73.3,68.6,68,54,41,30.9,51.7
Rhode Island,1922,26.6,31.4,38.9,48.3,61.6,68.6,70.9,69.6,64.8,53.9,42.2,29.9,50.6
Rhode Island,1923,25.8,22.7,33.1,47.1,57.5,68.4,69.1,68.1,63.7,53.4,42.5,38.9,49.2
Rhode Island,1924,30.7,25.5,36.2,46.5,55.4,65.1,72.2,71.2,60.9,53.2,43.2,30.5,49.2
Rhode Island,1925,26.4,35.9,41.4,48.8,56.2,70.3,71.3,70.6,63,47.3,41.7,32.5,50.4
Rhode Island,1926,30.2,27.3,33.1,43.9,56.1,63,70.4,70.3,61.9,51.6,42.9,27.7,48.2
Rhode Island,1927,29.5,32.4,40.5,46.8,55.6,64.4,72,66.6,64.3,56.9,48,35,51
Rhode Island,1928,32.4,29.3,36.2,45.4,55.8,64.2,73.5,73.2,61.2,55.2,44.2,37.2,50.7
Rhode Island,1929,28.4,31.3,41.6,47.1,59.5,68.1,72.3,69,64.6,51.9,43.5,32,50.8
Rhode Island,1930,30.9,33.7,37.7,46.7,60.2,71.4,73,70.5,68.3,51.9,43.6,32.7,51.7
Rhode Island,1931,29.7,30.4,38.7,49.7,59.9,67.3,73.7,72.2,67.3,57.4,48.1,37.2,52.6
Rhode Island,1932,38.6,30.8,35.1,47.1,59.7,66.3,71.5,72.9,64.2,55.5,41.5,37.1,51.7
Rhode Island,1933,37.3,32.5,35.7,46.4,60.7,68.2,70.9,71.3,65,52.6,38.7,28.1,50.6
Rhode Island,1934,30.6,17.4,35.9,49,60.9,68.7,74.9,68,66.4,50.3,45.5,29.8,49.8
Rhode Island,1935,24.2,28.8,40.4,46.7,56.9,66.3,74.2,71.3,62.4,53.5,45.8,27.9,49.9
Rhode Island,1936,28.3,23.4,43.8,45.4,60,67,71.6,71.6,63.5,54,39.4,35.6,50.3
Rhode Island,1937,37.6,34.1,34.6,46.5,59.9,67.9,73.5,75.1,62.9,51.7,43.7,31.9,51.6
Rhode Island,1938,28.4,31.9,40.1,49.7,57,67,73.2,74.6,62.6,56.6,46,34.2,51.8
Rhode Island,1939,28.2,33.2,34.6,45.4,58.8,66.6,72.8,75,64.2,53.7,40.2,33.9,50.6
Rhode Island,1940,22.7,30.1,33.3,44.5,56.6,66,73.4,69.2,63.9,50.4,42.9,35.4,49
Rhode Island,1941,26.5,30.2,34,52.6,60.7,68.8,72.7,71.2,66.1,56.4,46.5,34.4,51.7
Rhode Island,1942,29,28.1,41.9,50.5,61.9,68.7,72.9,71.5,65.7,55.8,43.7,28.7,51.5
Rhode Island,1943,26.9,31.4,37.2,44,59.4,72.3,74.7,72.3,63.3,54.1,43.7,30.4,50.8
Rhode Island,1944,31.7,30.4,35.6,46.1,64.3,68.6,76,75.5,66.8,54.6,43.6,31.2,52
Rhode Island,1945,24.5,31.4,47.9,54.5,57.2,68.7,74.6,71.9,68.3,53.8,45.7,28.9,52.3
Rhode Island,1946,30,28.9,48.4,47.6,59.1,68.7,72.7,68.6,66.6,58.5,48.2,35.6,52.7
Rhode Island,1947,33.2,30,38.4,48,58.1,66,75.5,74,65.4,61.4,41.7,31.4,51.9
Rhode Island,1948,22.5,25.5,37.1,46.8,55.3,63.5,72.6,72,64.2,52.3,48.3,34.7,49.6
Rhode Island,1949,34.8,34.2,38.5,49.8,58.1,69.5,75.2,72.2,61.9,57.1,41.9,35,52.4
Rhode Island,1950,36.5,27.4,32.9,45.3,54.7,66.2,71.5,69.3,60.3,55.2,46.1,33.8,49.9
Rhode Island,1951,33.1,34.2,38.9,50.2,58.2,64.9,72.5,69.9,64,54.3,41.2,34.5,51.3
Rhode Island,1952,32.8,32.4,36.9,49.9,56.7,68.6,76.1,71.1,64.5,51.4,44.2,34.8,51.6
Rhode Island,1953,34.4,34.7,39.3,48.4,58.1,68.9,71.2,70.2,64.3,53.8,45.8,38.3,52.3
Rhode Island,1954,25.9,35.4,38,49.6,55.6,66.5,70.2,67.8,62.1,57.5,42.9,33.3,50.4
Rhode Island,1955,28,31.5,37,48.7,59.6,65.2,75.5,73,62.2,54.4,41.1,25.5,50.1
Rhode Island,1956,30.3,32.3,33,43.9,53.4,67.1,70.4,70.5,60,52,43.8,36.2,49.4
Rhode Island,1957,22.7,33.8,38.9,49.5,58.7,70.5,72.4,67.8,64.8,52.9,45.5,38.4,51.3
Rhode Island,1958,30.7,24.6,38.4,47.8,54.8,62.5,71.5,70.6,63,51.5,44.9,25.3,48.8
Rhode Island,1959,28.1,26.7,36.4,49,60.9,64.6,72.5,73.7,66.8,54,43.3,34.4,50.9
Rhode Island,1960,29.1,35,31.5,48.7,58.5,67.5,70.9,70.8,62.5,52.6,45.6,27.4,50
Rhode Island,1961,23.6,30.6,36.9,45.4,55.1,67.5,72.1,71,69,55.8,43.6,32,50.2
Rhode Island,1962,28.2,26.6,37.7,48.6,56.5,66.6,68.5,69,60.8,52.2,40.9,28.5,48.7
Rhode Island,1963,28.9,26.3,38.8,48.3,57,67.5,72.7,69.4,59.6,56.8,46.9,24.7,49.7
Rhode Island,1964,30.6,27.9,37.8,46.1,60.2,66.3,71.7,66.6,62.5,52.6,44.6,33.1,50
Rhode Island,1965,25,28.4,36,45.4,60,66.9,71.6,71.5,64.1,52.1,41.1,35.4,49.8
Rhode Island,1966,28.8,29.9,38.8,43.8,54.3,67.4,72.7,70.7,61.3,51.4,45.5,32.7,49.8
Rhode Island,1967,33.7,25.6,33.3,44.8,51.1,66.8,72.8,70.6,62.7,53.6,39.4,34.5,49.1
Rhode Island,1968,24.5,24.6,38,49.9,55.7,65,73.1,70.6,64.8,55.9,42.4,30.2,49.6
Rhode Island,1969,28.8,28.7,35,49.7,57.7,68.2,71.5,74.3,64,53.3,42.4,30.5,50.3
Rhode Island,1970,19.6,29.2,35,47.8,58.2,65.6,74.1,72.3,64.4,54.2,44.7,28.5,49.5
Rhode Island,1971,22.9,30.9,36.7,45.9,58.1,69,74.3,73,68.7,59.2,40.4,35,51.2
Rhode Island,1972,30.8,28,36.4,44.3,57.7,64.9,72.6,70.6,65.1,49.5,40.9,34.3,49.6
Rhode Island,1973,31.1,29.6,43.6,50,56.7,70.3,73.5,74.9,63.4,54.2,43.7,38.3,52.4
Rhode Island,1974,31.6,28.9,38.7,50.5,55.5,65.3,72.6,72.5,63.2,48.2,43.7,35.7,50.5
Rhode Island,1975,34.1,30.4,35.5,44.5,61.4,66,74.3,71.3,61,55.3,48,32.1,51.2
Rhode Island,1976,23.4,35.5,39,52.6,57.9,70,70,70,61.6,48.7,37.9,25.4,49.3
Rhode Island,1977,20.9,29.7,43.6,50.6,61.2,66.7,74.3,73,64.1,52.9,45.9,31.6,51.2
Rhode Island,1978,25.1,22.1,33.7,46.7,57.8,68,71.7,71.3,59.5,51.5,42.3,33.4,48.6
Rhode Island,1979,30,19.7,40.4,46.8,60.3,65,73.4,70.1,64,52.9,48.2,37.3,50.7
Rhode Island,1980,29.7,26.8,37.1,49.5,60.3,64.5,74.7,73.3,64.8,49.8,40.9,28.5,50
Rhode Island,1981,20.3,37.4,38.7,51.3,58.5,69.4,75.6,70,62.4,49.1,43,31.1,50.6
Rhode Island,1982,21.4,31.5,38.8,47.8,58.9,63.9,73.6,69.2,64.1,53.2,47.5,38.6,50.7
Rhode Island,1983,31.3,32.9,40.3,49.9,56.8,70.2,76.6,74.3,69.6,55.3,46,32.5,53
Rhode Island,1984,26.4,37.1,33.7,47.6,57.4,69,71.4,73.5,62.1,56.2,43.6,37.8,51.3
Rhode Island,1985,22.5,32.1,40.6,51,60.2,64.8,73,71.1,65.2,54.6,45.9,30.4,50.9
Rhode Island,1986,31,29,39.9,49.4,59.4,66.3,71,69.2,62.2,53,41.6,35.4,50.6
Rhode Island,1987,29,28.6,39.8,48.4,59.2,68.3,72.1,69.6,64.2,51.4,43,35.1,50.7
Rhode Island,1988,26.8,31.8,39.4,47,58,66.9,74.2,75.2,63,48.9,45.2,32.4,50.7
Rhode Island,1989,33.8,29.9,37.5,46.2,59.2,68.7,72.3,72.1,65.3,54,42.5,21.8,50.3
Rhode Island,1990,36.3,34.3,40.1,48.1,56,67.6,73,73.5,63.7,58.5,46.5,39.5,53.1
Rhode Island,1991,29.6,35.1,41.2,51.8,63.9,69.3,74.2,73.5,63.1,56.1,45.4,36.2,53.3
Rhode Island,1992,31.4,33,36.5,46.5,57.6,67.3,70.3,70,64,51.7,43,34.2,50.5
Rhode Island,1993,31.4,26.3,35.7,49.6,61.8,69.3,74.5,73.8,65.1,51.5,44,33.6,51.4
Rhode Island,1994,22.7,25.8,38.8,51.3,56.5,69.4,76.1,69.9,63,54.2,48.5,38.4,51.2
Rhode Island,1995,36,29.3,41.2,48.4,57.3,68.3,75.8,73.5,62.8,57,40.7,29.8,51.7
Rhode Island,1996,28.7,29.6,35,48.3,57.4,68.1,71.1,71,64.1,52.1,40,38.5,50.3
Rhode Island,1997,29.3,36.4,37.8,47.1,55.4,68.1,73.7,70.6,64,51.8,41,34.2,50.8
Rhode Island,1998,35.1,37,41.2,49.8,61.1,65.9,73.5,73.3,66.3,54.1,43.5,38.5,53.3
Rhode Island,1999,30.2,34.8,39.9,49.9,59.8,70.5,76.5,72,66.5,52.4,47.3,36.8,53
Rhode Island,2000,27.7,34,43.5,47.3,58.5,67.8,70.5,70.2,63.3,53.4,43.4,28.9,50.7
Rhode Island,2001,29,31.8,36.3,49.1,60.1,70.5,69.8,74.2,64.9,54.2,47.6,39.3,52.2
Rhode Island,2002,35.2,35.6,40.2,51,56.6,66.3,75.6,75.3,67.8,52.9,42.9,33,52.7
Rhode Island,2003,25,26.2,38.3,45.4,55.2,65.3,73.5,74.8,66.3,51.7,46.6,36,50.4
Rhode Island,2004,21.4,33,39.1,49.6,59.3,66.7,71.5,71.2,65.4,53.2,43.5,34.4,50.7
